date,ticker,event_type,headline,body,severity_true,sentiment,direction_true,original_date,ret_fwd_5d,event_type_coarse,text,event_type_hat,severity_hat,severity_hat_rounded,p_alpha_hat
2015-09-04,JPM,ACCOUNTING_FRAUD,JPM investigated over alleged accounting misconduct,"Auditors discovered discrepancies in the company's financial statements, leading to suspicions of accounting misconduct. The firm has initiated an internal review and engaged outside counsel to ensure transparency.",2,negative,-1,2015-03-28,0.0143091799155965,ACCOUNTING_FRAUD,"[UNKNOWN] JPM investigated over alleged accounting misconduct Auditors discovered discrepancies in the company's financial statements, leading to suspicions of accounting misconduct. The firm has initiated an internal review and engaged outside counsel to ensure transparency.",ACCOUNTING_FRAUD,0.9013769225774848,1,0.12804593334003622
2015-06-16,MCD,LABOR_LAWSUIT,Employees file class-action labor lawsuit against MCD,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",1,negative,-1,2015-03-29,0.0269469695339645,LABOR_LAWSUIT,"[UNKNOWN] Employees file class-action labor lawsuit against MCD The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,0.8181481941174326,1,0.11730294776444637
2015-09-22,JNJ,REGULATORY_UPDATE,Regulatory changes affect JNJ's operations,Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,1,neutral,0,2015-03-30,-0.0021451212213901,OTHER_REGULATORY,[UNKNOWN] Regulatory changes affect JNJ's operations Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,OTHER_REGULATORY,1.2299720291428355,1,0.17886832421035817
2015-12-11,JPM,REGULATORY_UPDATE,Regulatory changes affect JPM's operations,Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,3,negative,-1,2015-03-31,0.0051505360326444,OTHER_REGULATORY,[UNKNOWN] Regulatory changes affect JPM's operations Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,OTHER_REGULATORY,1.3394495107424003,1,0.19898334894447264
2015-12-10,AAPL,REGULATORY_UPDATE,AAPL responds to new regulatory requirements,The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,1,neutral,0,2015-04-02,-0.0618918682943442,OTHER_REGULATORY,[UNKNOWN] AAPL responds to new regulatory requirements The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,OTHER_REGULATORY,0.8439928799874699,1,0.12055249816357873
2015-08-24,COP,SEC_ENFORCEMENT,COP to restate earnings after SEC investigation,"According to regulatory filings, the company settled with the SEC over allegations of inadequate internal controls. The resolution involves a monetary fine and the appointment of an independent monitor.",4,negative,-1,2015-04-06,0.1448871603122747,SEC_ENFORCEMENT,"[UNKNOWN] COP to restate earnings after SEC investigation According to regulatory filings, the company settled with the SEC over allegations of inadequate internal controls. The resolution involves a monetary fine and the appointment of an independent monitor.",SEC_ENFORCEMENT,1.4681713811028876,1,0.2247504429035638
2015-04-28,LLY,LABOR_LAWSUIT,LLY settles labor dispute with workforce,Current and former employees filed a class-action suit accusing the company of discriminatory practices and inadequate workplace protections. The lawsuit seeks compensatory damages and policy changes.,0,negative,-1,2015-04-11,0.0102555600677753,LABOR_LAWSUIT,[UNKNOWN] LLY settles labor dispute with workforce Current and former employees filed a class-action suit accusing the company of discriminatory practices and inadequate workplace protections. The lawsuit seeks compensatory damages and policy changes.,LABOR_LAWSUIT,1.3963217425524357,1,0.21008487140099358
2015-05-28,MRK,LABOR_LAWSUIT,Employees file class-action labor lawsuit against MRK,A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,1,negative,-1,2015-04-15,-0.003852325394253,LABOR_LAWSUIT,[UNKNOWN] Employees file class-action labor lawsuit against MRK A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,LABOR_LAWSUIT,1.1348452199514927,1,0.1627120809772057
2015-03-10,ABBV,LABOR_LAWSUIT,ABBV settles labor dispute with workforce,Current and former employees filed a class-action suit accusing the company of discriminatory practices and inadequate workplace protections. The lawsuit seeks compensatory damages and policy changes.,0,negative,-1,2015-04-17,0.0696634017359305,LABOR_LAWSUIT,[UNKNOWN] ABBV settles labor dispute with workforce Current and former employees filed a class-action suit accusing the company of discriminatory practices and inadequate workplace protections. The lawsuit seeks compensatory damages and policy changes.,LABOR_LAWSUIT,1.481955270732649,1,0.22764556540574546
2015-11-25,IBM,ANTITRUST,IBM faces antitrust investigation over market practices,A civil suit filed by competitors claims the company engaged in anticompetitive practices that harmed smaller rivals. The case seeks both injunctive relief and monetary damages for affected parties.,1,negative,-1,2015-04-17,0.0066668446896995,ANTITRUST,[UNKNOWN] IBM faces antitrust investigation over market practices A civil suit filed by competitors claims the company engaged in anticompetitive practices that harmed smaller rivals. The case seeks both injunctive relief and monetary damages for affected parties.,ANTITRUST,1.0995773600128955,1,0.1570283231636496
2015-10-21,KO,PRODUCT_LIABILITY,KO faces product liability lawsuit over safety claims,"A settlement has been reached in a product liability case involving the company and a group of plaintiffs. As part of the agreement, the company agreed to pay damages while denying liability.",0,negative,-1,2015-04-17,0.0127996322025225,PRODUCT_LIABILITY,"[UNKNOWN] KO faces product liability lawsuit over safety claims A settlement has been reached in a product liability case involving the company and a group of plaintiffs. As part of the agreement, the company agreed to pay damages while denying liability.",PRODUCT_LIABILITY,1.1895515101690104,1,0.1718548539810492
2015-09-11,CVX,ENVIRONMENTAL,CVX agrees to remediate environmental contamination,"Following an investigation, the company acknowledged environmental compliance issues at certain sites. Remediation efforts are underway to address contamination and prevent future violations.",0,negative,-1,2015-04-18,0.0257287428226054,ENVIRONMENTAL,"[UNKNOWN] CVX agrees to remediate environmental contamination Following an investigation, the company acknowledged environmental compliance issues at certain sites. Remediation efforts are underway to address contamination and prevent future violations.",ENVIRONMENTAL,1.4025571021250438,1,0.21132926868458068
2015-05-20,JNJ,FDA_ACTION,JNJ's drug receives FDA safety alert,The Food and Drug Administration issued a warning letter to the company about manufacturing deficiencies at one of its facilities. The company is addressing the cited issues to avoid further enforcement actions.,1,negative,-1,2015-04-19,-0.0165290757071541,FDA_ACTION,[UNKNOWN] JNJ's drug receives FDA safety alert The Food and Drug Administration issued a warning letter to the company about manufacturing deficiencies at one of its facilities. The company is addressing the cited issues to avoid further enforcement actions.,FDA_ACTION,1.1347946207270156,1,0.16270380897128325
2015-04-20,WMT,LABOR_LAWSUIT,Employees file class-action labor lawsuit against WMT,A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,0,negative,-1,2015-04-21,0.0157407570810113,LABOR_LAWSUIT,[UNKNOWN] Employees file class-action labor lawsuit against WMT A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,LABOR_LAWSUIT,0.8870811621817387,1,0.12614277482874037
